source,externalId,name,address,latitude,longitude,city,country,email,website,logo,secondaryUrl,images,industry,description
helfenberlin,,Schweighofer’s,"Weimarer Str. 12, 10625 Berlin",52.509762,13.3112581,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/schweighofers/,https://helfen-shop.berlin/wp-content/uploads/2020/03/Schweighofer_s_24032020-scaled.jpg,,Österr. Restaurant und Weinlokal
helfenberlin,,slow friday – fair fashion store,"Gormannstraße 25, 10119 Berlin",52.5273261,13.4043867,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/slow-friday-fair-fashion-store/,https://helfen-shop.berlin/wp-content/uploads/2020/03/Hand_1.jpg,,Faire und nachhaltige Kleidung für Männer und Frauen
helfenberlin,,-LADEN 13- Bürobedarf und Schreibwaren,"Straßmannstr. 13, 10249 Berlin",52.5219355,13.4483561,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/laden-13-buerobedarf-und-schreibwaren/,https://helfen-shop.berlin/wp-content/uploads/2020/03/LADEN-13-Bu%CC%88robedarf-und-Schreibwaren-240320-min-scaled.jpg,,Alles für Schule und Büro
helfenberlin,,Zauberkönig,"Herrfurthstr. 6a, 12049 Berlin",52.4775136,13.424298,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/zauberkoenig/,https://helfen-shop.berlin/wp-content/uploads/2020/03/Zauberko%CC%88nig-240320.jpg,,"Der Zauberkönig zählt zu den ältesten noch bestehenden Zauberläden weltweit – gegründet im Jahr 1884 blickt er mittlerweile auf eine über 135 jährige Geschichte zurück. Doch wir verkaufen nicht nur Zauberartikel, bei uns bekommt ihr auch Scherzartikel, nostalgische Spielwaren, Knobelspiele, Masken und allerlei kurioses und witziges."
helfenberlin,,Marga Schoeller Bücherstube,"Knesebeckstr. 33, 10623 Berlin",52.5031522,13.3217152,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/marga-schoeller-buecherstube/,https://helfen-shop.berlin/wp-content/uploads/2020/03/Marga-Schoeller-Bu%CC%88cherstube-240320-1-scaled.jpg,,Charlottenburger Institution seit über 90 Jahren.
helfenberlin,,Café Liebling,"Raumerstraße 36a, 10437 Berlin",52.5421237,13.4208114,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/cafe-liebling/,https://helfen-shop.berlin/wp-content/uploads/2020/03/Screenshot-2020-03-25-at-12.48.28.png,,"Liebe Freunde, mit eurer Unterstützung werden wir nach der Corona-Krise wieder für euch da sein. Für eure hier erworbenen Gutscheine könnt ihr bei uns lecker frühstücken mit dem besten Cappuccino im Kiez. Oder ihr kommt nach Feierabend auf einen Aperitif zur Blauen Stunde vorbei und genießt bei uns den Sonnenuntergang. Wir freuen uns auf euch. Eure Lieblinge"
helfenberlin,,St. Michaels Restaurant,"Bismarckallee 23, 14193 Berlin",52.48835,13.2772501,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/st-michaels-restaurant/,https://helfen-shop.berlin/wp-content/uploads/2020/03/St.-Michaels-Restaurant-240320-1.jpg,,Frühstück und Mittagstisch im Grunewald am Herthasee. Wir freuen uns auf Eure Unterstützung und Hilfe!
helfenberlin,,Hucklebuck & Finja Nordkinder,"Dunckerstraße 22, 10437 Berlin",52.5440577,13.4224956,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/hucklebuck-finja-nordkinder/,https://helfen-shop.berlin/wp-content/uploads/2020/03/Hucklebuck-_-Finja-Nordkinder-240320.jpg,,"Nordische Kindermode – bunt, frech, wild und wunderbar!"
helfenberlin,,Pot & Pepper – Feine Gewürze,"Kieler Strasse 9, 12163 Berlin",52.4585735,13.3245064,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/pot-pepper-feine-gewuerze/,https://helfen-shop.berlin/wp-content/uploads/2020/03/Pot-_-Pepper-Feine-Gewu%CC%88rze-240320-1.jpg,,Berlins erster Gewürzfachhandel – Feine Gewürze seit 2004
helfenberlin,,Blumen Polz Hein,"Müllerstrasse 95, 13349 Berlin",52.55984,13.33476,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/blumen-polz-hein/,https://helfen-shop.berlin/wp-content/uploads/2020/03/Blumen-Polz-Hein-240320.jpg,,"Mama & Papa Blume, Kiezblumenladen seit über 100 Jahren, binden mit Liebe Blumen für jeden Anlass – Lieferservice in ganz Berlin"
helfenberlin,,1000stoff,"Muskauer Str. 49, 10997 Berlin",52.5012121,13.4317021,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/1000stoff/,https://helfen-shop.berlin/wp-content/uploads/2020/03/1000stoff-240320.jpg,,"Bei uns bekommt Ihr wunderschöne und vielfältige Stoffe, Schnittmuster und Zubehör für Bekleidung und sonstige textile Projekte."
helfenberlin,,Smart Beauty Academy,"Nachtalbenweg 61, 13088 Berlin",52.5665446,13.4704668,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/smart-beauty-academy/,https://helfen-shop.berlin/wp-content/uploads/2020/03/Smart-Beauty-Academy-240320.png,,"Wir sind Ihre Academy aus Berlin mit den Schwerpunkten Kosmetik, Gesundheit und Selbstmarketing. Bei uns werden Ihnen verschiedene Kurse aus den Bereichen Schönheit, Haare und Make-Up für angehende Visagisten, Make-Up Artists, Maskenbildner und Hairstylisten geboten. Zusätzlich bieten wir Ihnen Massagekurse in Richtung Wellness und Therapie an. Da in dieser Branche das sichere Auftreten zunehmend wichtiger wird, haben Sie bei uns die Möglichkeit an unserem Selbstmarketing Kurs teilzunehmen."
helfenberlin,,garden olson,"Sonntagstraße 12, 10245 Berlin",52.5062709,13.4660069,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/garden-olson/,https://helfen-shop.berlin/wp-content/uploads/2020/03/garden-olson-240320.jpg,,"Coworking lebt von einer lebendigen und engen Gemeinschaft. Genau das, was wir besonder gut können, ist im Moment leider nicht möglich. Unsere Coworker sind solidarisch bis zur Schmerzgrenze, aber diese ist auch bei ihnen irgendwann erreicht.
 Für jeden Gutschein gibt es eine limitierte Illustration von garden olson von unserer Lieblingsillustratorin Yana Sokova., Über das Format können wir uns jederzeit unterhalten, abhängig von der Höhe des Gutscheins <3, #stayclosebutaway :*"
helfenberlin,,Stairs Bar,"Uhlandstraße 133, 10717 Berlin",52.4925568,13.3237045,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/stairs-bar/,https://helfen-shop.berlin/wp-content/uploads/2020/03/Stairs-Bar-240320.jpg,,"Drei Bartender, welche die Einflüsse dreier Länder in einer Speakeasy Bar vereinen: Konstantin Hennrich aus München, Aythami Pérez aus Gran Canaria und Gianluca Accardi aus Mailand kreieren von Old Fashioned bis hin zu modernen Twists hochwertige Cocktails., Dinks, die aufeinander aufbauen, Nachhaltigkeit hinter dem Tresen, Milk Punches und eine Bulldogge namens Murphy: Willkommen in der Stairs Bar in Berlin-Wilmersdorf!, Hier können Sie bei entspannter Soul/Jazz Musik in die Welt der feinen Drinks abtauchen und neues entdecken."
helfenberlin,,Mobile Friseurmeisterin Nadja Kobela,"Karl-Marx-Str.17, 15537 Berlin",52.4856225,13.4273639,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/mobile-friseurmeisterin-nadja-kobela/,https://helfen-shop.berlin/wp-content/uploads/2020/03/Mobile-Friseurmeisterin-Nadja-Kobela.jpg,,Bitte unterstützt mich als mobile Friseurmeisterin und Sylistin mit einem Kauf eines Gutscheines.
helfenberlin,,Eva-Lichtspiele (Kino),"Blissestrasse 18, 10713 Berlin",52.4847379,13.3198134,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/eva-lichtspiele-kino/,https://helfen-shop.berlin/wp-content/uploads/2020/03/Eva-Lichtspiele-Kino-240320.jpg,,Tatsächlich wird dies die längste bisherige Schließung seit Bestehen des Kinos (ab 1913) sein. Selbst während des 2. Weltkrieges wurde fast durchgehend gespielt. Ein Kino ohne Publikum kommt in finanzielle Engpässe und Nöte. Jeder Euro hilft uns über die Coronakrise zu retten. Danke für Ihre Spende!
helfenberlin,,CHAPARRO Cocina Mexicana,"Wiener Str. 14-A, 10999 Berlin",52.4981947,13.4290807,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/chaparro-cocina-mexicana/,https://helfen-shop.berlin/wp-content/uploads/2020/03/CHAPARRO-_-Mexikanisch-240320.jpeg,,"Restaurant Chaparro Berlin zeit 2011 mit 2 lokationen in Berlin . Umgeben von den strahlenden Farben eines mexikanischen Straßenmarktes, servieren wir leckere Gerichte wie Burritos, Comida corrida, Tortas, Quesadillas und Tacos. Genieß diese zusammen mit unseren selbst gemachten Aguas frescas oder mit einer eiskalten Margarita."
helfenberlin,,H2- Be Veggie,"Möckernstraße 48, 10963 Berlin",52.4931252,13.3793739,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/h2-be-veggie/,https://helfen-shop.berlin/wp-content/uploads/2020/03/Teller_1.jpg,,Hilfe zur Überbrückung der Corona-Krise für das vegetarische Restaurant im Möckernkiez
helfenberlin,,Unforgotten Books Buchhandlung,"Proskauer Str. 5, 10247 Berlin",52.5159731,13.4612209,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/unforgotten-books-buchhandlung/,https://helfen-shop.berlin/wp-content/uploads/2020/03/Kamera_1.jpg,,Eure Kiezbuchhandlung braucht euch
helfenberlin,,Goodies im Globetrotter,"Schloßstr. 78-82, 12165 Berlin",52.45551,13.32036,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/goodies-im-globetrotter/,https://helfen-shop.berlin/wp-content/uploads/2020/03/Goodies-Berlin-240320.png,,"Wir wollen euch weiter mit gesundem vegan, vegetarischen Essen voller Energie und Lebensfreude versorgen. Mit eurer Hilfe können wir dieser Mission weiter nachgehen! Danke für euren Support"
helfenberlin,,Reitschule Klein,"Treskowallee 159, 10318 Berlin",52.4755,13.52199,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/reitschule-klein/,https://helfen-shop.berlin/wp-content/uploads/2020/03/Reitschule-Klein-240320.jpg,,"Reitunterricht, Reiturlaub und mehr für Kinder, Jugendliche und Erwachsene in Berlin"
helfenberlin,,Restaurant ALvis,"Albrechtstraße 8, 10117 Berlin",52.522044,13.384416,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/restaurant-alvis/,https://helfen-shop.berlin/wp-content/uploads/2020/03/Restaurant-ALvis-240320-2.jpg,,Wir servieren feine regionale Speisen in der herzlichsten Küche der Stadt mitten in Berlin.
helfenberlin,,Gaststätte G7,"Gatower Straße 7, 13595 Berlin",52.5202482,13.1878871,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/gaststaette-g7/,https://helfen-shop.berlin/wp-content/uploads/2020/03/Suppe_1.jpg,,The Home of beste Deutsche Hausmannskost.
helfenberlin,,Trattoria i due Emigranti,"Belziger Str. 38, 10781 Berlin",52.4866056,13.351636,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/trattoria-i-due-emigranti/,https://helfen-shop.berlin/wp-content/uploads/2020/03/Trattoria-i-due-Emigranti-240320.jpg,,"Hallo ihr lieben da draußen, die allgemeine Situation ist bekannt und wir sollten selbige genauso akzeptieren.
 Für all die, die doch mal eine Tiefekühlpizza gegen eine frischzubereitete Pizza, oder eine hausgemachte Pasta eintauschen wollen , haben wir ab morgen für euch einen Abholservice von 14.00 bis 22.00 Uhr eingerichtet."
helfenberlin,,Curious Fox Bookshop,"Flughafenstr. 22, 12053 Berlin",52.4816057,13.4303587,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/curious-fox-bookshop/,https://helfen-shop.berlin/wp-content/uploads/2020/03/Hand_1.jpg,,New and used English books.
helfenberlin,,Mattea,"Frankenstraße 13, 10781 Berlin",52.4932951,13.3522485,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/mattea/,https://helfen-shop.berlin/wp-content/uploads/2020/03/Mattea-230320-1-1.jpg,,Fühl dich wie zuhause
helfenberlin,,Tight Laced,"Bornholmerstr. 4, 10439 Berlin",52.554384,13.4131902,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/tight-laced/,https://helfen-shop.berlin/wp-content/uploads/2020/03/Hand_1.jpg,,fine art lingerie
helfenberlin,,Purzelbaum Second Hand und Cafe,"Gutsmuthsstr. 20, 12163 Berlin",52.4650387,13.3240977,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/purzelbaum-second-hand-und-cafe/,https://helfen-shop.berlin/wp-content/uploads/2020/03/Purzelbaum-Second-Hand-und-Cafe_230320-scaled.jpg,,"Umfangreiches Sortiment an Second für Kinder und Damen, ausserdem Familiencafe"
helfenberlin,,Mundo Azul Books,"Choriner Str. 49, 10435 Berlin",52.5365325,13.4096993,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/mundo-azul-books/,https://helfen-shop.berlin/wp-content/uploads/2020/03/mundo-azul-books_24032020-scaled.jpg,,Internationale Kinderbuchhandlung
helfenberlin,,Louis Alfons,"Gerichtstraße 60, 13347 Berlin",52.5442931,13.3712242,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/louis-alfons/,https://helfen-shop.berlin/wp-content/uploads/2020/03/Louis-Alfons_23032020.jpg,,Burgerrestaurant
helfenberlin,,Müßiggang,"Oranienstr. 14a, 10999 Berlin",52.5005304,13.4235788,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/muessiggang/,https://helfen-shop.berlin/wp-content/uploads/2020/03/4696112c-9b70-44e6-b0f4-0dbf1f4c3eab.png,,Second-Hand-Buchladen
helfenberlin,,Café Marameo,"Chamissoplatz 7, 10965 Berlin",52.4881068,13.3919442,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/cafe-marameo/,https://helfen-shop.berlin/wp-content/uploads/2020/03/Hand_1.jpg,,"Café, Bistro, mittagstisch, Frische Tagliatelle Lasagna, kuchen, tart"
helfenberlin,,von Dombrowski Heilig Maltz,"Auguststraße 86, 10117 Berlin",52.5262051,13.3915625,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/von-dombrowski-heilig-maltz/,https://helfen-shop.berlin/wp-content/uploads/2020/03/Hand_1.jpg,,"Unsere Galerie für Angewandte Kunst zeigt Schmuck von Joachim Dombrowski, Marion Heilig und Friederike Maltz und in wechselden Ausstellungen Arbeiten von Kunsthandwerker*innen , die wir gut finden, zur Zeit Keramik von Helmut Menzel und Taschen von Monia Herbst und Sylvia Wegener."
helfenberlin,,CAFÉ FLEURY,"Weinbergsweg 20, 10119 Berlin",52.5312105,13.4022441,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/cafe-fleury/,https://helfen-shop.berlin/wp-content/uploads/2020/03/Hand_1.jpg,,Französische Spezialitäten
helfenberlin,,Katalka Spielwaren,"Raumerstraße 22, 10437 Berlin",52.5411003,13.4238264,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/katalka-spielwaren/,https://helfen-shop.berlin/wp-content/uploads/2020/03/0b70d71f-a9bb-42aa-8cda-c3d65a9fca10.jpg,,"Gute Spielwaren für Groß und Klein findet Ihr in unserem kleinen Laden, sowie ausgewählte Papeterie und Nützliches für Erwachsene. Wir führen ihn selbst, beraten gern und freuen uns darauf, Euch bald wieder bei uns begrüßen zu können. Danke für Eure Unterstützung!"
helfenberlin,,All the Colors,"Bötzowstraße 28, 10407 Berlin",52.5316277,13.4343791,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/all-the-colors/,https://helfen-shop.berlin/wp-content/uploads/2020/03/Hand_1.jpg,,All the Colors Berlin – Hair and Beauty
helfenberlin,,Sweet Sisters,"Bänschstraße 41, 10247 Berlin",52.5188252,13.4644516,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/sweet-sisters/,https://helfen-shop.berlin/wp-content/uploads/2020/03/06b64278-f19a-4e17-a316-1196c43dd6ea.jpg,,Glücksmomente mit Kuchen & Torten in Eigenproduktion und dazu frischer Bio-Kaffee in unserer Sweet Sisters CaféBar (aktuell in Warteschleife)
helfenberlin,,Ristorante Brigantino,"Rheinstrasse 53, 12161 Berlin",52.4682411,13.3321935,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/ristorante-brigantino/,https://helfen-shop.berlin/wp-content/uploads/2020/03/Hand_1.jpg,,Italienische ristorante
helfenberlin,,GM26,"Gutsmuthsstr.26, 12163 Berlin",52.4643785,13.3261012,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/gm26/,https://helfen-shop.berlin/wp-content/uploads/2020/03/Hand_1.jpg,,Danke für eure Unterstützung !!!
helfenberlin,,Süßes Rendezvous in Strausberg,"Große Straße 13, 15344 Berlin",52.5785632,13.8814324,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/suesses-rendezvous-in-strausberg/,,,Einzelhandel mit hochwertigen Süßwaren und Geschenkartikeln
helfenberlin,,Die gute Seite -Buchhandlung-,"Richardplatz 16, 12055 Berlin",52.4737505,13.4449393,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/die-gute-seite-buchhandlung/,https://helfen-shop.berlin/wp-content/uploads/2020/03/e2da0ff8-951a-4eaf-a12d-754c5735204a.jpg,,Kleine und große Verlage für kleine und große Menschen. Die Buchhandlung am Richardplatz
helfenberlin,,Kosmetiksalon le petit luxe,"Czeminskistr. 4, 10829 Berlin",52.4873,13.36327,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/kosmetiksalon-le-petit-luxe/,https://helfen-shop.berlin/wp-content/uploads/2020/03/0b386ed6-9bcc-4bc4-842f-1cb1efd713fe.png,,Naturkosmetik und medizinische Fußpflege in Berlin-Schöneberg.
helfenberlin,,Karlshorst Village,"Treskowallee 99, 10318 Berlin",52.4834126,13.5263065,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/karlshorst-village/,https://helfen-shop.berlin/wp-content/uploads/2020/03/Hand_1.jpg,,Kneipe
helfenberlin,,Paint your Style Friedrichshain,"Simplonstraße 8, 10245 Berlin",52.5092549,13.4570782,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/paint-your-style-friedrichshain/,https://helfen-shop.berlin/wp-content/uploads/2020/03/1ea18a12-937e-4e55-95ba-17b8d6436d62.jpg,,Keramik selber bemalen
helfenberlin,,LORENZbeautyworks – Friseur&Kosmetik,"Rotherstraße 29, 10245 Berlin",52.5029142,13.4539303,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/lorenzbeautyworks-friseurkosmetik/,https://helfen-shop.berlin/wp-content/uploads/2020/03/3bedacc5-bfe4-40b0-bb03-7f2a11fae3da.jpg,,"Seit 20 Jahren verwöhnen wir unsere Kunden. Gestern, heute und immer wieder auf’s Neue. Dafür kämpfen wir! Ihr LORENZbeautyworks-Team."
helfenberlin,,Petite Jungle,"Ruppiner Str. 4, 10115 Berlin",52.5381787,13.4000075,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/petite-jungle/,https://helfen-shop.berlin/wp-content/uploads/2020/03/33acc439-9b94-4be9-9fcb-54ee71c0811c.jpg,,"Bei Petite Jungle erstelle ich, Aurélie, Pflanzenterrarien und Flaschengärten. Das sind Pflanzen und Moose in geschlossenen Glasgefässen, die man nur 3 Mal pro Jahr wässert. Und das Beste: ich mache jeden Monat Workshops, in denen Du lernst, Terrarien selbst zu kreieren! Mit einem Gutschein unterstützt Du mich sehr. Du kannst Deinen Gutschein später entweder für ein Terrarium oder einen Workshop einlösen."
helfenberlin,,nakedsteel piercing & bodymodification,"Mainzer Str. 10, 10247 Berlin",52.5131609,13.4619518,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/nakedsteel-piercing-bodymodification/,https://helfen-shop.berlin/wp-content/uploads/2020/03/c84fa36f-7121-431c-baa4-229ef1a7a27e.jpg,,"professional piercings, excellent service and high quality jewellery"
helfenberlin,,Hertel Dominic Hairdressers,"Solmsstrasse 27, 10961 Berlin",52.4897647,13.3919018,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/hertel-dominic-hairdressers/,https://helfen-shop.berlin/wp-content/uploads/2020/03/7fcd8ccf-6430-4a4a-b61e-de98eb71ca13.jpg,,Friseur
helfenberlin,,RASAYANA Massagen,"Einsteinufer 57, 10587 Berlin",52.51766,13.3211501,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/rasayana-massagen/,https://helfen-shop.berlin/wp-content/uploads/2020/03/a410d676-dc64-4bbe-be02-304f085efad9.jpeg,,Damit wir einen Ort der Entspannung unterstützen.
helfenberlin,,Rudower Tönnchen,"Sattlerstraße 4, 12524 Berlin",52.4227814,13.4847714,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/rudower-toennchen/,https://helfen-shop.berlin/wp-content/uploads/2020/03/1ca6e170-c485-475f-bff0-50f8737ae44b.png,,Wir sind eine gemütliche alte Berliner Kneipe
helfenberlin,,dbeads,"Elßholzstraße 5, 10781 Berlin",52.4935268,13.3563362,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/dbeads/,https://helfen-shop.berlin/wp-content/uploads/2020/03/a3a2695c-24ee-4368-b6a5-0d455f60c503.jpeg,,Handgefertigte Glasprodukte & Kurse
helfenberlin,,stadt im ohr – Hörspiele zum Mitlaufen,"Rudolfstraße 11, 10245 Berlin",52.5039975,13.4533776,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/stadt-im-ohr-hoerspiele-zum-mitlaufen/,https://helfen-shop.berlin/wp-content/uploads/2020/03/7cca849b-ba9f-4785-9e82-48e6172349e2.jpg,,"Unsere Hörspaziergänge spielen mit Fakten und Fiktion, sie verweben aktuelle und historische Originaltöne mit ortsbezogener Musik in einer spannenden Dramaturgie.
 Die Audiowalks führen durch Friedrichshain, Mitte, Wedding, Friedenau, Prenzlauer Berg und Neukölln. Hier könnt ihr reinhören: stadt-im-ohr.de"
helfenberlin,,Cafe Neundrei,"Monbijouplatz 2, 10178 Berlin",52.5231052,13.3998032,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/cafe-neundrei/,https://helfen-shop.berlin/wp-content/uploads/2020/03/Hand_1.jpg,,coffee and homemade vegan cakes <3
helfenberlin,,Le Belfort,"Kollwitzstr. 28, 10405 Berlin",52.5333594,13.4151394,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/le-belfort/,https://helfen-shop.berlin/wp-content/uploads/2020/03/63a21886-e6db-4f37-b633-3f3562949ce2.jpeg,,"Kleines charmantes französisches Café im Herzen von Prenzlauer Berg mit gemütlicher Atmosphäre und leckeren französischen Spezialitäten, die mit viel Liebe gemacht sind."
helfenberlin,,THE BARN,"Auguststraße 58, 10119 Berlin",52.5274054,13.398246,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/the-barn/,https://helfen-shop.berlin/wp-content/uploads/2020/03/d27a65f8-0ef8-4df4-a4a5-57402ac34906.jpeg,,"Wir freuen uns sehr auf einen Kaffee mit Euch, wenn alles wieder etwas sicherer ist!"
helfenberlin,,Linierie underwear store,"Linienstraße 75, 10119 Berlin",52.52916,13.4011999,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/linierie-underwear-store/,https://helfen-shop.berlin/wp-content/uploads/2020/03/52df6adb-dcf4-4d79-8c66-49056c9224d0.jpeg,,"Mit diesem Gutschein bekommt man wunderschöne, zum Großteil nachhaltige Wäsche und Bademode."
helfenberlin,,Berlin Food Tour,"Birkenstraße 22, 10559 Berlin",52.5320253,13.3447636,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/berlin-food-tour/,https://helfen-shop.berlin/wp-content/uploads/2020/03/2e1779b8-0aaf-421e-8d26-27fb86d60249.jpg,,Touranbieter für kulinarische Kieztouren
helfenberlin,,No51,"Oranienplatz 15, 10999 Berlin",52.5023863,13.4169708,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/no51/,https://helfen-shop.berlin/wp-content/uploads/2020/03/88a0485f-b477-4472-8ddd-180efd787f82.jpg,,No51 Berlin
helfenberlin,,räume.net einrichten,"Berkaer Str. 39, 14199 Berlin",52.4773388,13.2875682,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/raeume-net-einrichten/,https://helfen-shop.berlin/wp-content/uploads/2020/03/ff89d1a9-85ef-4326-9cce-26aa1b7bf0ad-scaled.jpg,,"Vasen, die Blumen spektakulär aussehen lassen, hochwertige Designer-Sofas und Accessoires, die jedem Raum das gewisse Extra verleihen – dies und noch viel mehr können Sie in unserem Concept-Store in Berlin-Schmargendorf erleben."
helfenberlin,,The Conscious Club,"Reuterstraße 62, 12047 Berlin",52.4873913,13.4287798,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/the-conscious-club/,https://helfen-shop.berlin/wp-content/uploads/2020/03/71f100d7-99ae-4145-aaa0-ff3f519ea957.jpg,,Wir sind ein Team aus 5 Frauen die in unserem Concept Store im Reuterkiez unsere vor Ort handgefertigten Produkte und die von Freunden verkaufen.
helfenberlin,,Action-Sport Tauchzentrale,"Treskowallee 88, 10318 Berlin",52.48446,13.52571,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/action-sport-tauchzentrale/,https://helfen-shop.berlin/wp-content/uploads/2020/03/Hand_1.jpg,,"dein Geschäft rund um schwimmen, schnorcheln und tauchen"
helfenberlin,,Popcorner,"Hedwigstraße 12, 12159 Berlin",52.4716052,13.3386302,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/popcorner/,https://helfen-shop.berlin/wp-content/uploads/2020/03/f20bcca7-f424-4c17-9d9c-30a291412688-scaled.jpg,,"Kinder Werkstatt, Yoga, Eltern-Baby, Action-Reading, Nähkurs – ein buntes Angebot an Kursen und Events für Erwachsene & Kinder mittten im Kiez."
helfenberlin,,Annett Liebers Friseure,"Treskowallee 90, 10318 Berlin",52.4841774,13.5257491,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/annett-liebers-friseure/,https://helfen-shop.berlin/wp-content/uploads/2020/03/ea5cc75c-a2e2-440b-8ece-b7f5e5d7fca9.jpg,,Friseur-Gutschein
helfenberlin,,Studio Hertzberg,"Sonnenallee 174, 12059 Berlin",52.476852,13.4491109,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/studio-hertzberg/,https://helfen-shop.berlin/wp-content/uploads/2020/03/a5e28c44-be66-488f-b7f9-70d61bf453bb.jpg,,Support your local sustainable designers
helfenberlin,,La Strada – Cafe Restaurant Catering,"Bismarckstr. 69, 10627 Berlin",52.5106435,13.2984978,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/la-strada-cafe-restaurant-catering/,https://helfen-shop.berlin/wp-content/uploads/2020/03/Hand_1.jpg,,"Nichts im Leben ist so wichtig wie gutes Essen – deshalb freuen wir uns Sie mit unserer authentischen mediterran-orientalisch-deutschen Küche mitten im Herzen von Charlottenburg zu verwöhnen. Aus Liebe zum Essen benutzen wir ausschließlich frische und hochwertige Lebensmittel, die wir mit viel Leidenschaft täglich für Sie zubereiten."
helfenberlin,,Café Mahlsdorf,"Hönower Str. 65, 12623 Berlin",52.5102543,13.6125929,Berlin,Germany,,,,https://helfen-shop.berlin/dein-unternehmen/cafe-mahlsdorf/,https://helfen-shop.berlin/wp-content/uploads/2020/03/56fd85a5-d1aa-47aa-a9b1-c841686b607a-scaled.jpg,,"Frühstückscafe, hausgemachte Kuchen und Softeis"
